Z_RT_Busbar,Z_DA_Busbar,Z_RT_Hub,Z_DA_Hub,Z_DMB_Bus,Z_DMB_Hub
33.867917882451955,30.67253720157232,46.587398123874095,45.110420681748124,31.137907308530874,45.40581617017337
29.87301530005804,30.287492239771996,41.46692779150439,45.08864280207266,29.878113721295023,44.33570390061797
33.73012411306614,35.04487070320953,40.866357714827096,46.45318004508555,34.61146898906178,45.2651000104165
30.518413738747242,28.749073262024368,41.19359923380885,40.35777800197642,29.007647986541805,40.49854103656893
36.86963435929928,37.27172766991823,45.53754981741628,47.00337781146171,37.00842068746714,46.70310197327859
39.46867589378617,33.54966919204585,44.319106612511014,43.75922523485212,34.60958621354064,43.76917330172911
30.351967590938752,30.231894295584954,38.12970672146778,39.15960919528375,30.102230002633664,38.891242592520356
36.32390055223613,31.055534581111623,47.61216771076752,42.722696818499735,32.062180036806815,43.67914833483154
32.106820673974596,34.81331279001946,42.93363846471926,47.42405154102783,34.231279112896914,46.49608834429951
39.30821597627033,37.76101402908249,49.572936391415524,47.52523336214452,37.95539798336661,47.916175314047884
58.27086722220909,30.046910562836377,71.06875145291949,42.80409744613923,35.481494843624496,48.45702824749529
36.24391896119218,32.30542215572754,44.37858072387033,42.5584494673239,33.03246899194758,42.91906784307401
36.60206304535597,34.385633573189395,46.87860055278637,45.43260070580282,34.55856415481747,45.592308075146555
43.54062184999359,30.098592322973634,54.42218907165723,42.67824546422922,32.66672103141706,44.95276411322149
37.655457485706,38.83067033283163,47.55354871381186,51.78758163850765,38.46964706239556,50.81987763849625
32.732335218323925,36.00625437360771,42.509849218227146,46.80733830891854,35.14385472550434,45.898364155684
33.804270266519154,31.275148243839848,43.008628737064484,43.46864948811931,31.551966935436983,43.18404525518872
36.54075968352104,31.225022586908917,48.68505709303345,43.34274774526068,32.11580461619608,44.36784677785457
37.223269479215865,31.498466521609924,49.43817747592248,43.683373225751055,32.487165596717105,44.834334075785335
30.484415913805496,31.316441550394,37.430595368362816,42.91733803158552,30.92221988826168,41.7303623315438
31.92393234658672,34.612367621697004,39.98798985329184,46.463155489253516,33.748287372621796,44.91162512475714
34.91272586790105,33.45796419505218,45.65643846864776,45.44620232534858,33.55343416926125,45.458603172919
40.01537808950152,34.95998491329731,46.735789836125875,45.71737091324592,35.778136507709014,45.92035688700629
42.31494496123347,31.472157277116892,50.853410805149,43.634416404793406,33.54232880269748,45.06524222825056
30.69503762626207,29.16111533682989,44.082294990832715,43.18780258563035,29.18824763378178,43.36228014855213
35.643581729475464,34.14726999696464,47.37379440508607,46.04290752371016,34.36710006360766,46.28973177632485
37.723453381630215,31.368411378121696,47.69993345898172,43.4725982970243,32.49028816209086,44.280299064408126
31.64150159590312,33.5429377999841,39.820988137711545,44.19810886146429,33.06127961628724,43.308854057429166
33.270926919175295,33.46746142176306,41.93281393823971,44.537126604881216,33.35157152861744,43.995849226393915
36.60006960377953,32.90642306706764,48.964597581303785,47.45288886330531,33.563256391857614,47.70898734488555
27.510933631137767,30.265594631380456,38.207327639934675,43.33875159500509,29.615587063497845,42.28100735748209
33.40484222326161,33.57786463061333,43.20140146676394,44.782216247423975,33.34989245985179,44.45283602995129
35.26988452537606,31.452450815941706,46.66515132953874,44.5344992158048,31.960298501784756,44.918593602305094
30.932141291474508,31.90293653775432,43.293066900508144,43.6806071222789,31.402661562672506,43.5389104204338
28.7768438774563,28.134613867126074,39.779225630683875,40.667770082286886,28.174656254428722,40.48058263733443
33.936077484409424,32.303842007672685,41.495165179134844,42.75116003923238,32.46605220051223,42.407676632916136
28.616973191664144,31.54740083549258,39.19021681747583,43.27928935238168,30.737591436524966,42.38007968340233
40.820931828111185,36.82097095175086,48.360231346056736,48.04165793344863,37.46498096248715,48.01670413109934
28.926066187671204,30.474103158471905,39.41688262474919,43.57653406931312,30.033277572299863,42.70686763191226
33.77800970878435,34.293035549471824,44.56124473801821,46.38433206774099,33.98465355469852,45.799507166414344
42.1947700638204,30.54217478294671,50.01523619932672,42.26792410330898,32.7439993928969,43.792544495925355
37.70446088034588,38.965654815191094,46.483412852434185,50.029646199861595,38.62672466053155,49.257743264524535
41.13425434866059,38.05161539328693,48.09891460950459,46.33061157765638,38.584269369402634,46.670132488174325
39.595433061921426,32.876071209291304,48.49524532690714,42.886615308372086,34.12925942481041,43.97526874383586
29.80771888272898,29.345070768669643,39.088833484253065,41.29874789513819,29.361497998983456,40.84293716706557
38.57924947332272,37.96233118969156,46.34062451729486,48.11029382087128,37.970059983889875,47.685980689679425
35.67317179139541,31.705740401410917,44.31459092543738,41.58630033470784,32.363627889700915,41.94626259510398
37.250904037573406,34.05521310092205,45.62814754286226,45.75796377114961,34.539846966070854,45.69478442668083
38.94309564681803,33.11266028908762,49.46483767236934,45.891238786194826,34.032954739986145,46.57671373397982
35.47571166256675,33.91768847847639,45.76724359945326,46.59069143277267,34.10790286341279,46.426001866108805
32.44779761840116,31.64623375702241,41.93149625990323,42.75747203394905,31.74654851864086,42.52568792246524
36.545446257362705,37.616648485760095,44.20455707426645,46.00992104567557,37.32871581146774,45.64401072079332
38.77695379381555,32.27669593012037,47.69441087743154,42.024963925954104,33.42548834165234,42.95460251785124
28.752343942095564,31.869177682238217,39.59213271807479,45.159139327726805,30.97825461895521,43.89094638650275
31.870338436753304,31.3082325260325,41.20170636772642,42.30307246334248,31.273737946178603,42.06528439774258
35.36255878530983,28.93101081118146,43.665874856927594,41.021345129858915,30.06107759100818,41.474168780790365
39.59388507757131,34.83383379630103,48.347356988422895,46.93385825581684,35.73697649437232,47.214483579081495
32.96741840396393,30.375279585160484,43.24087099653324,43.18843026069235,30.78144583632608,43.19891840786054
34.37955720042763,32.12215595547935,46.83760495194904,45.67910931492591,32.38452671006117,45.891919470431056
41.87785228838629,31.645445093647297,49.55059346915981,41.20135344018425,33.563878163347376,42.82755828377499
38.13252306740955,36.47024868985088,48.103355222995035,47.40446838740385,36.71893458447084,47.47777437722067
29.838991967252067,35.89246944593844,41.87064811858904,46.78684818511471,34.483496733002035,45.76027382869843
35.27069515089609,31.053787006635627,44.41691142198731,42.22486738123882,31.577196653029876,42.58121912605837
34.160403959461746,31.876611399930752,44.05279745846179,44.44056082339432,32.180077136855594,44.363008150407815
34.152437695793246,32.496244923589984,45.45147165534681,45.382967800435395,32.73165084873239,45.373979652390354
29.357404528368022,30.026595480932205,38.66051439964233,41.24861638519049,29.68032537165978,40.63709026925245
34.76750395157088,33.64617376885488,45.416393934703216,45.40296730739977,33.706514906255386,45.273715945157115
30.268766034502324,32.96429032131992,36.71514354811428,42.571578115081,32.24832108532335,41.2767973912939
29.77976351523744,29.89200291941695,39.091208950101006,39.59949601971846,29.741119067789167,39.438524797196045
38.63396585852868,34.537425961700265,46.50280086942397,45.537029417208345,35.18575334939033,45.70555756348736
30.991598166889126,29.684955387975798,40.50707217132052,42.13367083415961,29.631288230145824,41.66379436292282
31.95288436499488,31.43316546650522,42.204623523824175,42.880523449362855,31.36173817513452,42.711584225305934
33.36189940946581,28.029622605200693,44.87384691078054,42.270186915190486,28.917805452127478,42.790918914308506
36.08562426305259,33.16980818296155,43.831178683027986,44.45757702507057,33.57785486517321,44.29909701514609
31.46133229762117,29.764690293208844,45.299436105958925,43.08940607727117,29.84254216788863,43.50350341066141
32.72277560599097,37.06984141775849,43.355193085693834,47.10680089750449,36.02723879178026,46.334331410735814
34.685681954451944,32.66820240143627,41.45005177600564,42.03289933774493,32.96304648603498,41.83687636010468
33.64492939888885,30.95178533257716,42.91174167402214,44.09436100118007,31.26747708162835,43.76535367163866
35.81900316619074,35.112163656706485,44.431898807600895,45.02838472801643,35.16167944499659,44.899078781779316
35.45975582971606,32.18342280284025,46.93272759285988,45.527410614143584,32.65322185476424,45.71244545364167
36.942498852478046,32.381266989279,47.55340746204435,45.07204227921699,33.07001185730998,45.527475008380044
42.309811793247576,35.697920208526035,49.601837857225036,46.22268453325661,36.841470794555136,46.84196499382915
32.62962626658634,31.52697576215502,43.249624920554254,42.37600840860942,31.6263084196424,42.49737323331443
32.83082043099973,31.201645057908667,45.11198105761666,42.95435630831836,31.25534905772392,43.21638063749221
31.445496071150348,30.24372258823456,40.17426880379947,41.67708565378926,30.348855289690217,41.36843241215036
33.20464961878468,34.70201908077989,44.15235570319425,45.88114074828561,34.188299226744,45.393296458342355
32.324043314178496,31.853260927175214,44.187654415320424,45.498193709649975,31.70105487878885,45.102103342242316
30.486847437413708,33.09625528596758,40.21015414783932,44.23129466133171,32.411901237426996,43.3673973133289
36.64553648493692,31.81639616759192,46.61498327679022,43.38195262845475,32.644340518133966,44.028558758121825
35.01334382536905,32.91682459563996,44.71958209677335,45.39608986948565,33.24663432537328,45.11362968217796
31.64684264244185,31.671207251226132,44.09472949709021,44.38565877044424,31.52202234297778,44.314595447247335
31.79803923215153,34.14132107396344,40.4563072707746,46.50564684543927,33.43800671683933,45.1699692245454
40.44379986174981,28.441394501865123,50.56235300967874,42.37819888563663,30.683441692705923,43.894182334169514
27.42702092171459,28.547593682725495,36.679689016694354,40.777872701319254,28.122323559223997,39.872657953334794
35.86235435170497,31.863470655196544,47.51861121471452,44.35073114731239,32.487122403737715,44.861437593005455
28.525958721407502,28.556639914133306,40.8793688206685,41.83284604047161,28.30877288892666,41.608218598674846
35.23963348762419,34.523263696612254,43.24362681788168,44.92562924422669,34.59459713353661,44.58922875895768
31.548834195545567,31.14826823563305,40.43925032657974,42.54388890065336,31.066451349139715,42.11277569546748
28.48915471021325,33.95260390841057,41.0984056083237,47.022016377789576,32.627182293521216,45.821137732162306
30.31536432250372,31.737117345833,39.97958916933755,44.012596237253916,31.299790425643604,43.20346293753275
30.017243037384862,30.85185320368457,40.797670804727545,42.239272453930646,30.40322491167813,41.910698063009264
33.09521607642991,30.975450586108007,41.37090622965806,41.6322344166474,31.193620506830563,41.52403742090001
38.18240011445391,31.41505601180071,45.9142241935139,42.916563881684326,32.70206683170482,43.481088941260474
32.101173223398625,30.90705698416976,43.3524052292025,41.99071518432379,30.93604054104533,42.15344573746641
32.74304662106688,33.61304998654072,42.75715184016861,44.81492748357977,33.2133931083469,44.34395383070279
31.78651409776903,32.13527200878263,38.54631784762297,41.15436772448198,31.93649286078103,40.57237435463124
34.31878823380094,32.500754789457616,41.13989962078217,42.513316340449045,32.634669519200095,42.20378663737868
30.920565257450633,32.643031279003466,40.32763624844396,43.94194217324035,32.19265582680665,43.210674839281445
42.00808589275652,39.96532832314174,50.81983807017775,50.421896453415364,40.25401265920128,50.4172017988633
35.46496763007132,32.10858924669593,45.19737023896601,43.937108480417564,32.6499151388922,44.17322419433723
38.284639432429195,34.32590939721767,48.94757968196334,45.40768714236612,34.94428674251116,46.11020875137414
37.44439171851315,29.63769004187554,47.88835549076117,42.25371352560643,31.04300492859248,43.279410027966435
35.361665319665704,35.74998293638852,45.154006939172824,47.04204696708575,35.57087935522631,46.64601246554207
36.4588377246715,35.427834510596,46.75576336225832,45.51830540806709,35.47418145937346,45.75308873055078
32.943244632829874,30.137884281150818,43.59024280693723,42.769821493161935,30.522024675245905,42.767867891224256
33.81073487767877,37.956178646630605,45.298499674047356,49.62551179811404,36.99163017131917,48.73880509459162
46.9836893018102,36.11596100647271,54.99818647068192,45.41246482597691,38.03061407925886,47.25537984414422
29.766702565753977,29.799467812915456,39.442363104837526,41.63128661535268,29.716920352918898,41.13905825719079
37.38096693370219,31.283732941067562,47.0944852566054,43.325321478844856,32.33277784617789,44.02335993677239
34.70584109281266,30.87315002150157,46.56026663281961,42.88393153344751,31.469391818871795,43.61622218729435
38.89974889578451,34.65902787688153,48.865310118744226,46.01812634137753,35.441775560492175,46.573992976344414
33.7710985404081,32.874784871431174,46.802346948843,43.28063572136661,32.94760872557163,43.812636947605725
33.23154134721308,32.40876811826228,44.80345072639014,43.61161910653211,32.447009415649354,43.838154801491235
31.095445801007692,29.97150929419571,42.43990555227258,41.356561519133834,30.00380917568727,41.494982080960646
34.1212708558457,33.60454759216603,43.78304804963988,44.04490294424319,33.45410679051284,43.93097438933163
31.95738967313312,31.180091208986138,43.21642735808404,43.12790538124647,31.2390859550535,43.06538435937521
30.32647686777301,30.683659332856728,39.981215391394535,42.43594726809574,30.506070609482723,41.82652228346849
32.093919601062716,31.740099678158064,41.30183217672994,43.05828936105202,31.75626150845286,42.64909206745073
40.64340735025407,34.24611816575835,51.68475827947576,45.26581505000107,35.275772826626074,46.50509372246366
31.873998505405787,32.93022306037828,41.11346470523203,44.939877111232725,32.60281503598996,44.14994882649591
34.00299121500158,36.084147335818685,45.07871554229039,47.19006446236634,35.541249503490285,46.692716278014714
38.62409772313816,36.01242921650232,50.517764321414575,48.20958221202325,36.458548508860794,48.67088349331886
34.83252581416323,26.76325488700498,46.84652081518287,40.93227309000209,28.128570091657515,41.99752917792422
38.8972712353571,37.80221156193601,46.82634920214913,47.91687668399852,37.94033643383569,47.69352403249509
43.117206905222986,33.48097466033314,51.76469113021042,43.11223876956737,35.202675463146484,44.83752247760402
34.48525322240204,35.91644934282509,44.303740337214364,46.9197506478853,35.467270123447804,46.28200399669815
38.88181020039548,32.472592713947996,48.38411198238609,43.24287771681817,33.61521805647788,44.26394722851094
29.339284552589422,33.337816837436456,39.526351977505755,45.455557192827705,32.36535239044375,44.269716149763326
38.90318874495985,35.95690277494457,45.21593149854896,46.04473434964462,36.425180025413965,45.84125770477949
33.30378865505238,29.34950570068151,45.64692542274037,41.76836068399357,29.957656190007004,42.54217070014366
35.09018589446937,33.00864306505188,47.52118479596599,45.56838847588488,33.29615713419797,45.95685838762372
38.37206620425886,31.71611191680294,50.593810381791265,44.75632680950404,32.899386980875356,45.76719423788401
35.359593744839756,30.457624533829026,44.51374489044763,42.70072228490878,31.255056662642193,43.04016938338987
33.00434159565685,33.79546122914558,44.08574308966631,45.8760603288009,33.47469341461032,45.47028028023174
29.011249343917537,29.738644696604247,42.44973233891412,42.407369887965984,29.43929883794506,42.41574343823074
34.16364131658958,33.442400690412214,42.97428759121676,44.08647703829576,33.50994585084643,43.860145433248476
31.709562027457952,32.22401646432024,45.70224533108776,47.07854042119065,31.821700398423058,46.64171444795289
35.841678586664244,31.692015999223937,45.345604128148594,42.65617755331309,32.29207377142297,43.148963017816676
41.029382523912005,33.27035065356097,48.0111285087941,42.1388970088584,34.667289016699186,43.2656243408248
35.42277643500119,32.05975954567776,46.499469486189824,43.21705531763993,32.49435367583935,43.860190710534845
36.33233523082946,30.131877289799647,45.900277204667894,41.086049903293116,31.19691208997095,41.99008986143069
33.62289705529811,34.32554448785472,43.042801746194776,46.439159583603164,34.06982079219004,45.72750917461013
38.664320749960694,34.82165467361235,47.55931021100401,45.993887142148424,35.45404897643607,46.30697175591954
37.165072323780194,33.59773385378104,46.593774320044126,44.7501874593108,34.08456058925106,45.10427106720422
28.03658944970513,27.887276983077804,37.80333547940561,39.06292538237594,27.71701347982879,38.78279270365438
36.22445623035074,32.97507518422971,43.58282952845418,42.71714046552743,33.504192713802325,42.876047650115815
32.439315885342744,31.61117719839402,41.03601212343576,43.88997231856714,31.663244087180246,43.21990917732678
31.141279372393594,32.82202971139265,42.27862084826785,44.68849202665882,32.326627684184835,44.01567332146313
41.20278575447146,38.25212680168932,48.30791293454599,49.42409285734385,38.65773065040883,49.14488175865788
34.32208976496425,33.3587859627921,42.69634827185654,45.12752604742993,33.346612474353535,44.507651898798926
34.313307684251114,33.16562119233072,45.029928965709345,44.652567948957724,33.15851938749332,44.64892657171013
37.7110536834583,31.477540543827708,47.3664116984383,42.82321852205273,32.60517247522745,43.731857157329834
39.14938375571894,36.048585376559856,46.05305389854093,46.877296305878005,36.49546173422997,46.6860749504618
30.648844073190613,33.83384404064662,41.39979387651922,46.510645623688134,33.07703358779404,45.4794194100963
35.85708317287748,36.5001240669221,46.37475547290768,47.51036714739087,36.29840944269932,47.25857673281402
39.69983737083052,33.30858863158308,49.39324892214285,43.530048203390315,34.49115806745315,44.666733446168486
33.92930528887994,33.298823121762226,42.04138476770126,43.89474213962305,33.245619658356915,43.513939958513845
33.098320446247165,32.60978306622541,42.3061077427543,43.77463704963389,32.52703255312728,43.39203747181075
38.60716308932204,32.478768046418324,48.58888256034573,44.96458250415293,33.48603369078344,45.65262930785199
29.75620726420695,30.993127176925977,38.44367696164623,42.39600307300083,30.67675555447837,41.5993083920141
33.55940716308938,32.57665805437549,44.7940273081294,43.66830189901346,32.6218532023238,43.749965237804496
35.988316648284595,32.75702492919465,44.21228349844193,41.58967453621047,33.13994098409515,42.02010432536878
30.272321023000096,28.392225805668428,39.54722394754578,39.76898233849046,28.644925590064865,39.66349332660406
32.97425002100942,30.754892306815233,41.30154413294051,41.54770209515747,31.137534082137797,41.469101295023336
34.94917036886435,36.14849328152478,43.357087239048134,46.275381476646636,35.74023578864535,45.56067112845477
32.88685328470346,33.935908251520466,40.84666238734927,44.119290433160295,33.50334171152813,43.39291393886468
32.156429523289134,33.78099517777823,42.07248819180805,45.12028645262694,33.29893572186838,44.509551999520966
37.232756408213625,34.719728232748494,46.74042083080684,44.836086998772444,35.033066020863785,45.17016806572081
29.862129787262756,33.22574416837533,39.9725059742774,43.05123029064649,32.40977373975562,42.40424963899071
41.94632877050517,37.298531290108365,51.22496518588684,48.56559833189258,38.173087782993576,49.081645814480666
29.89543794436159,28.250162166329964,39.30130072115449,40.40198160096975,28.36418064516711,40.11632499515337
37.819481440379526,36.59812430632563,45.7757469704656,46.51646952113324,36.75241888035977,46.33896204469867
30.72013105440409,31.46860521245458,38.7944741744778,41.38385123736582,31.156006135579947,40.810916281821115
34.77211483519291,37.93739724500764,46.2215494895579,47.78076604905906,37.1754871291823,47.455758818358525
34.233296531445106,31.738011101506014,43.33035874454039,43.15714983151477,32.12859490037408,43.116999782735725
29.670824745748348,32.27697491735276,38.2390798016567,42.890603802425666,31.61922230932195,41.9375184532508
29.89991766688436,31.988416709027213,39.24296867803336,44.41655771774986,31.318797188472768,43.30175685090858
26.90082101178612,28.868489136936066,37.29325273935462,41.72303442656573,28.30794920970848,40.835757858592196
38.11708780755088,32.958080215648195,45.68946475914297,43.84957245340941,33.86635602611587,44.20197965379216
32.17542227893119,33.18317768529013,43.169231868346984,45.24744773623846,32.85702078513348,44.79857471791718
32.109342453622745,30.35071411535689,43.17709996647622,43.27571869230399,30.588248126636756,43.25507369377015
28.528634763829636,29.99313925974383,38.04254624554849,42.46214170875727,29.472228561640815,41.57159240133301
34.95663687852193,35.57031656005111,42.32793341274736,44.942210703786074,35.3666730783495,44.37946293976797
